192.168.224.1 - - [08/Jun/2024:15:10:44 +0000] "GET /auth/users/me/ HTTP/1.1" 200 53 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:17:16 +0000] "GET /favicon.ico HTTP/1.1" 404 3086 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:17:20 +0000] "OPTIONS /auth/jwt/create HTTP/1.1" 200 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:17:21 +0000] "POST /auth/jwt/create HTTP/1.1" 401 116 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:17:30 +0000] "POST /auth/jwt/create HTTP/1.1" 200 483 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:18:08 +0000] "GET /api/schema/ HTTP/1.1" 200 45620 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:33:56 +0000] "POST /auth/jwt/create HTTP/1.1" 200 483 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:34:27 +0000] "POST /auth/jwt/create HTTP/1.1" 200 483 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:39:27 +0000] "POST /auth/jwt/create HTTP/1.1" 200 483 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.240.1 - - [08/Jun/2024:15:40:37 +0000] "POST /auth/jwt/create HTTP/1.1" 200 483 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:18:45 +0000] "POST /auth/jwt/create HTTP/1.1" 401 116 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:18:56 +0000] "POST /auth/jwt/create HTTP/1.1" 200 483 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:19:49 +0000] "POST /auth/jwt/create HTTP/1.1" 200 483 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:20:46 +0000] "GET /auth/users/ HTTP/1.1" 200 55 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:21:27 +0000] "POST /auth/users/ HTTP/1.1" 400 181 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:21:37 +0000] "POST /auth/users/ HTTP/1.1" 500 16376 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:21:48 +0000] "GET /auth/users/ HTTP/1.1" 200 114 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
172.19.0.1 - - [08/Jun/2024:16:23:09 +0000] "POST /auth/users/ HTTP/1.1" 500 16376 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
